player_id,season_id,matches,innings,balls_bowled,overs,runs_conceded,wickets,economy,bowling_average,bowling_strike_rate,dot_balls,dot_balls_pct,fours_conceded,sixes_conceded,best_bowling_figures
586,4,3,3,54,9,85.0,4.0,9.44,21.25,13.5,17,31.48,10,3,3/31
586,5,6,6,144,24,207.0,3.0,8.62,69.0,48.0,58,40.28,16,12,1/26
586,6,8,8,168,28,256.0,7.0,9.14,36.57,24.0,62,36.9,27,12,2/24
586,10,1,1,12,2,32.0,0.0,16.0,0.0,0.0,4,33.33,5,1,0/32
530,11,11,11,248,42,289.0,14.0,6.88,20.64,17.71,90,36.29,21,9,3/27
530,12,5,5,114,19,191.0,3.0,10.05,63.67,38.0,36,31.58,13,9,2/31
530,13,2,2,48,8,83.0,0.0,10.38,0.0,0.0,12,25.0,4,5,0/39
530,14,1,1,24,4,29.0,2.0,7.25,14.5,12.0,9,37.5,1,2,2/29
530,18,1,1,12,2,28.0,1.0,14.0,28.0,12.0,4,33.33,3,1,1/28
199,15,13,13,273,46,424.0,16.0,9.22,26.5,17.06,118,43.22,47,17,4/46
199,17,1,1,6,1,27.0,0.0,27.0,0.0,0.0,2,33.33,2,3,0/27
199,18,2,2,36,6,71.0,1.0,11.83,71.0,36.0,11,30.56,10,3,1/21
484,16,10,10,186,31,326.0,8.0,10.52,40.75,23.25,63,33.87,29,19,2/30
484,17,10,10,213,36,368.0,17.0,10.22,21.65,12.53,67,31.46,46,13,3/14
484,18,12,12,237,40,408.0,12.0,10.2,34.0,19.75,79,33.33,39,21,4/33
322,18,1,1,12,2,27.0,1.0,13.5,27.0,12.0,1,8.33,2,2,1/27
379,9,16,16,366,61,421.0,17.0,6.9,24.76,21.53,137,37.43,32,10,3/16
379,10,1,1,16,3,34.0,0.0,11.33,0.0,0.0,3,18.75,3,2,0/34
379,11,7,7,165,28,230.0,7.0,8.21,32.86,23.57,57,34.55,21,10,3/24
379,14,14,14,311,54,436.0,14.0,8.07,31.14,22.21,106,34.08,37,15,3/20
379,15,8,8,192,32,244.0,8.0,7.62,30.5,24.0,72,37.5,25,6,3/18
379,16,2,2,42,7,79.0,1.0,11.29,79.0,42.0,13,30.95,10,4,1/38
379,17,9,9,206,35,318.0,14.0,9.09,22.71,14.71,76,36.89,37,10,4/29
379,18,3,3,66,11,87.0,4.0,7.91,21.75,16.5,23,34.85,6,4,3/33
248,16,3,3,24,4,25.0,0.0,6.25,0.0,0.0,11,45.83,2,1,0/7
137,17,5,5,102,17,145.0,7.0,8.53,20.71,14.57,46,45.1,16,7,2/29
346,9,1,1,6,1,3.0,0.0,3.0,0.0,0.0,3,50.0,0,0,0/3
346,11,5,5,37,7,44.0,4.0,6.29,11.0,9.25,17,45.95,6,1,2/11
346,12,6,6,48,8,72.0,3.0,9.0,24.0,16.0,14,29.17,6,3,1/8
346,13,2,2,12,2,23.0,0.0,11.5,0.0,0.0,0,0.0,3,0,0/7
346,14,2,2,12,2,12.0,0.0,6.0,0.0,0.0,5,41.67,1,0,0/5
346,15,2,2,12,2,23.0,0.0,11.5,0.0,0.0,1,8.33,4,0,0/9
346,16,6,6,53,9,75.0,3.0,8.33,25.0,17.67,18,33.96,7,3,2/17
346,18,2,2,12,2,18.0,0.0,9.0,0.0,0.0,0,0.0,2,0,0/9
567,17,7,7,156,26,257.0,8.0,9.88,32.12,19.5,49,31.41,25,10,3/28
567,18,1,1,24,4,26.0,1.0,6.5,26.0,24.0,9,37.5,3,0,1/26
545,17,1,1,12,2,13.0,0.0,6.5,0.0,0.0,2,16.67,1,0,0/13
545,18,1,1,5,1,9.0,0.0,9.0,0.0,0.0,1,20.0,0,1,0/9
289,16,1,1,12,2,34.0,0.0,17.0,0.0,0.0,2,16.67,3,2,0/34
365,17,3,3,28,5,55.0,0.0,11.0,0.0,0.0,3,10.71,5,2,0/13
365,18,2,2,24,4,21.0,0.0,5.25,0.0,0.0,8,33.33,1,0,0/9
294,12,13,13,288,48,397.0,11.0,8.27,36.09,26.18,135,46.88,49,14,2/24
294,13,13,14,280,47,385.0,7.0,8.19,55.0,40.0,115,41.07,35,17,2/25
294,14,2,2,24,4,52.0,0.0,13.0,0.0,0.0,4,16.67,5,3,0/25
294,15,2,2,36,6,72.0,3.0,12.0,24.0,12.0,9,25.0,8,3,2/36
294,16,1,1,24,4,40.0,3.0,10.0,13.33,8.0,9,37.5,6,1,3/40
398,16,7,7,168,28,219.0,11.0,7.82,19.91,15.27,64,38.1,16,9,4/38
398,17,10,10,219,37,372.0,14.0,10.05,26.57,15.64,69,31.51,38,15,3/49
58,10,2,2,24,4,15.0,1.0,3.75,15.0,24.0,13,54.17,2,0,1/7
246,3,1,1,24,4,17.0,1.0,4.25,17.0,24.0,14,58.33,0,1,1/17
246,4,3,3,32,6,62.0,1.0,10.33,62.0,32.0,10,31.25,5,5,1/15
329,16,2,2,30,5,54.0,0.0,10.8,0.0,0.0,10,33.33,2,5,0/19
329,17,7,7,79,14,153.0,3.0,10.93,51.0,26.33,19,24.05,12,9,2/17
329,18,3,3,30,5,47.0,2.0,9.4,23.5,15.0,9,30.0,2,3,1/13
606,4,1,1,18,3,19.0,0.0,6.33,0.0,0.0,9,50.0,3,0,0/19
620,4,2,2,30,5,34.0,0.0,6.8,0.0,0.0,10,33.33,1,2,0/12
481,3,1,1,6,1,19.0,0.0,19.0,0.0,0.0,0,0.0,4,0,0/19
481,4,4,4,84,14,111.0,2.0,7.93,55.5,42.0,24,28.57,12,2,1/30
481,5,2,2,15,3,27.0,0.0,9.0,0.0,0.0,2,13.33,2,1,0/8
481,6,16,16,358,61,478.0,19.0,7.84,25.16,18.84,136,37.99,53,13,3/20
481,8,2,2,36,6,55.0,1.0,9.17,55.0,36.0,9,25.0,7,1,1/33
481,9,11,11,199,34,326.0,9.0,9.59,36.22,22.11,56,28.14,35,11,3/34
587,6,1,1,24,4,29.0,1.0,7.25,29.0,24.0,11,45.83,5,0,1/29
587,7,1,1,24,4,27.0,2.0,6.75,13.5,12.0,12,50.0,4,0,2/27
587,8,11,11,255,43,321.0,15.0,7.47,21.4,17.0,117,45.88,33,13,4/20
587,9,4,4,90,15,114.0,3.0,7.6,38.0,30.0,37,41.11,16,1,2/25
587,10,8,8,170,29,228.0,15.0,7.86,15.2,11.33,70,41.18,28,6,3/20
587,13,7,7,156,26,206.0,5.0,7.92,41.2,31.2,69,44.23,17,9,2/29
587,14,5,5,120,20,127.0,7.0,6.35,18.14,17.14,49,40.83,15,2,4/14
587,15,1,1,18,4,48.0,0.0,12.0,0.0,0.0,3,16.67,5,3,0/48
296,16,13,13,283,48,369.0,16.0,7.69,23.06,17.69,100,35.34,28,13,3/37
296,17,10,10,209,35,290.0,8.0,8.29,36.25,26.12,71,33.97,21,14,2/20
296,18,14,14,300,50,408.0,24.0,8.16,17.0,12.5,102,34.0,28,18,4/18
685,14,3,3,66,11,90.0,1.0,8.18,90.0,66.0,23,34.85,7,4,1/12
685,15,2,2,36,6,55.0,3.0,9.17,18.33,12.0,14,38.89,5,3,3/40
685,16,10,10,228,38,339.0,13.0,8.92,26.08,17.54,65,28.51,28,13,4/30
685,17,1,1,24,4,24.0,1.0,6.0,24.0,24.0,10,41.67,3,0,1/24
685,18,1,1,24,4,38.0,1.0,9.5,38.0,24.0,5,20.83,3,1,1/38
85,12,4,4,60,10,79.0,5.0,7.9,15.8,12.0,17,28.33,9,1,2/6
637,15,7,7,155,27,237.0,11.0,8.78,21.55,14.09,47,30.32,19,8,3/23
637,16,1,1,6,1,13.0,0.0,13.0,0.0,0.0,2,33.33,1,1,0/13
677,15,6,6,90,15,178.0,6.0,11.87,29.67,15.0,35,38.89,12,16,4/30
36,1,6,6,132,22,236.0,7.0,10.73,33.71,18.86,29,21.97,29,7,2/29
440,5,12,12,282,47,372.0,17.0,7.91,21.88,16.59,112,39.72,33,15,4/34
440,6,14,14,324,54,412.0,15.0,7.63,27.47,21.6,133,41.05,44,11,3/39
440,7,7,7,141,24,245.0,7.0,10.21,35.0,20.14,48,34.04,30,9,2/15
280,13,3,3,48,8,72.0,0.0,9.0,0.0,0.0,12,25.0,5,4,0/14
280,16,1,1,18,3,19.0,1.0,6.33,19.0,18.0,8,44.44,1,1,1/19
280,18,1,1,12,2,20.0,1.0,10.0,20.0,12.0,3,25.0,4,0,1/20
359,1,13,13,268,45,366.0,11.0,8.13,33.27,24.36,109,40.67,36,16,3/23
359,2,13,13,298,50,394.0,13.0,7.88,30.31,22.92,121,40.6,35,14,3/30
359,3,12,12,270,45,380.0,10.0,8.44,38.0,27.0,109,40.37,39,13,3/18
359,4,13,13,276,46,345.0,10.0,7.5,34.5,27.6,137,49.64,45,10,2/19
359,5,16,16,378,63,434.0,9.0,6.89,48.22,42.0,168,44.44,47,9,2/15
359,6,15,15,338,57,373.0,12.0,6.54,31.08,28.17,155,45.86,34,12,2/10
359,7,3,3,72,12,78.0,3.0,6.5,26.0,24.0,33,45.83,7,3,2/31
359,8,12,12,216,36,329.0,7.0,9.14,47.0,30.86,71,32.87,29,15,2/35
359,9,16,16,309,53,401.0,9.0,7.57,44.56,34.33,132,42.72,47,9,2/19
359,10,6,6,99,17,151.0,6.0,8.88,25.17,16.5,40,40.4,19,3,2/22
446,5,6,6,132,22,152.0,7.0,6.91,21.71,18.86,49,37.12,9,7,4/18
446,6,1,1,24,4,28.0,0.0,7.0,0.0,0.0,3,12.5,1,0,0/28
446,7,2,2,42,7,75.0,0.0,10.71,0.0,0.0,8,19.05,5,4,0/37
446,8,10,10,180,30,252.0,6.0,8.4,42.0,30.0,53,29.44,17,12,2/25
446,9,5,5,54,9,84.0,1.0,9.33,84.0,54.0,11,20.37,9,2,1/19
446,10,12,12,193,33,197.0,16.0,5.97,12.31,12.06,80,41.45,7,10,3/10
446,11,2,2,24,4,49.0,1.0,12.25,49.0,24.0,9,37.5,1,6,1/36
446,12,4,4,67,12,102.0,3.0,8.5,34.0,22.33,24,35.82,8,6,2/21
228,4,5,5,94,17,137.0,4.0,8.06,34.25,23.5,41,43.62,14,7,2/20
228,5,3,3,60,10,87.0,5.0,8.7,17.4,12.0,23,38.33,9,3,3/30
35,4,1,1,6,1,18.0,0.0,18.0,0.0,0.0,3,50.0,0,3,0/18
20,12,1,1,24,4,56.0,0.0,14.0,0.0,0.0,2,8.33,3,4,0/56
773,9,5,5,105,18,146.0,3.0,8.11,48.67,35.0,24,22.86,11,5,2/18
527,6,1,1,18,3,21.0,1.0,7.0,21.0,18.0,9,50.0,2,1,1/21
527,7,1,1,18,3,35.0,1.0,11.67,35.0,18.0,8,44.44,4,2,1/35
527,8,3,3,60,10,95.0,0.0,9.5,0.0,0.0,19,31.67,10,2,0/22
173,1,5,5,72,12,129.0,0.0,10.75,0.0,0.0,18,25.0,12,5,0/12
173,2,3,3,42,7,65.0,2.0,9.29,32.5,21.0,12,28.57,5,2,2/31
173,3,2,2,48,8,81.0,2.0,10.12,40.5,24.0,21,43.75,7,5,2/27
173,4,1,1,12,2,23.0,0.0,11.5,0.0,0.0,3,25.0,3,1,0/23
173,5,6,6,126,21,170.0,7.0,8.1,24.29,18.0,57,45.24,25,4,2/18
122,6,2,2,30,5,28.0,1.0,5.6,28.0,30.0,12,40.0,3,0,1/23
122,7,3,3,54,9,83.0,1.0,9.22,83.0,54.0,14,25.93,3,6,1/26
122,8,2,2,30,5,31.0,1.0,6.2,31.0,30.0,12,40.0,2,1,1/20
122,9,4,4,84,14,129.0,1.0,9.21,129.0,84.0,22,26.19,14,4,1/31
382,4,9,9,145,25,189.0,7.0,7.56,27.0,20.71,43,29.66,13,6,4/29
382,5,1,1,6,1,16.0,0.0,16.0,0.0,0.0,1,16.67,2,1,0/16
494,3,6,6,89,15,101.0,5.0,6.73,20.2,17.8,24,26.97,4,3,2/19
67,15,2,2,36,6,38.0,2.0,6.33,19.0,18.0,11,30.56,1,2,2/20
745,18,4,4,42,7,60.0,2.0,8.57,30.0,21.0,11,26.19,4,3,1/4
278,7,1,1,24,4,29.0,1.0,7.25,29.0,24.0,12,50.0,2,2,1/29
278,8,3,3,60,10,97.0,1.0,9.7,97.0,60.0,22,36.67,8,5,1/54
278,10,12,12,277,47,373.0,15.0,7.94,24.87,18.47,84,30.32,37,9,2/20
278,13,14,14,312,52,409.0,12.0,7.87,34.08,26.0,133,42.63,43,15,4/34
278,14,7,7,161,27,237.0,9.0,8.78,26.33,17.89,60,37.27,18,12,3/24
278,15,5,5,119,20,212.0,7.0,10.6,30.29,17.0,33,27.73,18,11,3/22
278,17,16,16,366,61,566.0,18.0,9.28,31.44,20.33,123,33.61,59,23,3/43
278,18,14,14,298,50,450.0,16.0,9.0,28.12,18.62,111,37.25,40,23,3/19
103,1,7,7,144,24,215.0,5.0,8.96,43.0,28.8,47,32.64,19,8,2/29
103,2,13,13,280,47,360.0,15.0,7.66,24.0,18.67,112,40.0,32,13,3/18
103,3,8,8,186,31,258.0,9.0,8.32,28.67,20.67,70,37.63,24,8,3/22
103,5,1,1,24,4,42.0,1.0,10.5,42.0,24.0,5,20.83,4,1,1/42
103,6,2,2,24,4,51.0,0.0,12.75,0.0,0.0,7,29.17,5,3,0/17
103,9,2,2,24,4,49.0,0.0,12.25,0.0,0.0,9,37.5,5,3,0/21
103,10,5,5,108,18,181.0,5.0,10.06,36.2,21.6,44,40.74,25,7,2/38
103,11,1,1,12,2,19.0,0.0,9.5,0.0,0.0,4,33.33,4,0,0/19
103,15,3,3,54,9,65.0,3.0,7.22,21.67,18.0,21,38.89,9,0,2/19
16,1,2,2,30,5,42.0,1.0,8.4,42.0,30.0,11,36.67,7,0,1/18
79,1,15,15,281,47,389.0,17.0,8.28,22.88,16.53,110,39.15,28,21,3/25
79,2,14,14,269,45,308.0,12.0,6.84,25.67,22.42,111,41.26,21,12,2/22
79,3,14,14,294,49,367.0,12.0,7.49,30.58,24.5,94,31.97,27,12,3/24
79,4,12,12,248,42,336.0,16.0,8.0,21.0,15.5,93,37.5,27,15,4/17
79,5,16,16,342,57,419.0,16.0,7.35,26.19,21.38,124,36.26,25,19,3/18
79,6,16,16,350,59,418.0,11.0,7.08,38.0,31.82,117,33.43,33,12,2/20
79,7,11,11,237,40,303.0,14.0,7.58,21.64,16.93,79,33.33,21,12,3/19
79,8,13,13,210,35,269.0,11.0,7.69,24.45,19.09,65,30.95,17,11,4/32
79,9,11,11,212,37,273.0,11.0,7.38,24.82,19.27,81,38.21,16,12,2/21
79,10,6,6,120,20,179.0,6.0,8.95,29.83,20.0,36,30.0,13,9,2/34
79,11,15,15,294,49,412.0,14.0,8.41,29.43,21.0,106,36.05,44,15,3/48
79,12,13,13,267,45,399.0,10.0,8.87,39.9,26.7,84,31.46,31,21,3/20
79,13,7,7,126,21,191.0,6.0,9.1,31.83,21.0,37,29.37,13,10,2/33
79,14,1,1,24,4,38.0,1.0,9.5,38.0,24.0,3,12.5,3,1,1/38
79,16,16,16,366,61,495.0,22.0,8.11,22.5,16.64,120,32.79,42,19,3/22
79,17,11,11,210,35,312.0,13.0,8.91,24.0,16.15,65,30.95,13,21,3/29
213,1,12,12,222,37,284.0,11.0,7.68,25.82,20.18,70,31.53,19,11,2/18
213,2,15,15,321,54,348.0,18.0,6.44,19.33,17.83,103,32.09,24,7,3/21
213,3,16,16,353,59,429.0,21.0,7.27,20.43,16.81,133,37.68,29,17,3/26
213,4,10,10,221,37,267.0,10.0,7.22,26.7,22.1,86,38.91,19,11,3/26
213,5,9,9,180,30,220.0,9.0,7.33,24.44,20.0,66,36.67,8,12,2/17
213,6,15,15,314,53,381.0,16.0,7.19,23.81,19.62,108,34.39,27,15,3/11
213,7,12,12,276,46,380.0,4.0,8.26,95.0,69.0,100,36.23,20,22,2/30
213,8,1,1,12,2,23.0,0.0,11.5,0.0,0.0,1,8.33,0,2,0/23
377,18,6,6,137,23,225.0,3.0,9.78,75.0,45.67,42,30.66,21,10,1/29
733,6,3,3,66,11,88.0,1.0,8.0,88.0,66.0,20,30.3,10,1,1/38
733,7,13,13,294,49,356.0,15.0,7.27,23.73,19.6,89,30.27,26,9,4/20
733,8,10,10,204,34,266.0,7.0,7.82,38.0,29.14,69,33.82,17,12,2/21
733,9,7,7,96,16,143.0,5.0,8.94,28.6,19.2,26,27.08,11,6,2/12
42,15,12,12,264,44,384.0,9.0,8.73,42.67,29.33,117,44.32,48,13,2/17
42,17,1,1,18,3,48.0,0.0,16.0,0.0,0.0,5,27.78,3,5,0/48
42,18,6,6,102,17,198.0,4.0,11.65,49.5,25.5,24,23.53,14,12,1/24
89,18,2,2,24,4,53.0,1.0,13.25,53.0,24.0,3,12.5,4,3,1/40
321,18,1,1,6,1,16.0,0.0,16.0,0.0,0.0,1,16.67,2,1,0/16
539,14,2,2,36,6,60.0,0.0,10.0,0.0,0.0,11,30.56,4,4,0/20
539,15,16,16,342,57,430.0,26.0,7.54,16.54,13.15,137,40.06,22,30,5/18
539,16,8,8,174,29,258.0,9.0,8.9,28.67,19.33,54,31.03,17,15,2/24
539,18,11,11,246,41,371.0,11.0,9.05,33.73,22.36,62,25.2,22,21,4/35
443,2,1,1,24,4,13.0,2.0,3.25,6.5,12.0,11,45.83,0,0,2/13
443,3,12,12,288,48,293.0,13.0,6.1,22.54,22.15,124,43.06,25,8,3/16
443,4,16,16,378,63,388.0,20.0,6.16,19.4,18.9,157,41.53,29,11,3/16
443,5,18,18,395,67,431.0,14.0,6.43,30.79,28.21,141,35.7,25,13,3/23
443,6,18,18,348,58,390.0,15.0,6.72,26.0,23.2,121,34.77,20,17,2/18
443,7,16,16,359,60,437.0,16.0,7.28,27.31,22.44,130,36.21,21,21,3/30
443,8,13,13,234,39,228.0,10.0,5.85,22.8,23.4,114,48.72,12,10,2/5
443,9,14,14,264,44,319.0,10.0,7.25,31.9,26.4,93,35.23,22,10,4/34
443,11,14,14,304,51,410.0,10.0,8.04,41.0,30.4,76,25.0,23,16,2/18
443,12,14,14,330,55,400.0,15.0,7.27,26.67,22.0,100,30.3,20,15,3/23
443,13,15,15,306,51,391.0,13.0,7.67,30.08,23.54,99,32.35,29,14,3/29
443,14,13,13,268,45,331.0,7.0,7.36,47.29,38.29,92,34.33,20,15,2/27
443,15,17,17,402,67,503.0,12.0,7.51,41.92,33.5,119,29.6,26,20,3/17
443,16,13,13,294,49,368.0,14.0,7.51,26.29,21.0,88,29.93,20,14,2/23
443,17,14,14,330,55,467.0,9.0,8.49,51.89,36.67,87,26.36,24,19,3/24
443,18,9,9,186,31,283.0,7.0,9.13,40.43,26.57,54,29.03,18,18,2/41
429,1,9,9,132,22,183.0,6.0,8.32,30.5,22.0,48,36.36,12,11,2/17
429,2,7,7,130,22,146.0,10.0,6.64,14.6,13.0,42,32.31,12,2,4/15
429,3,5,5,96,16,132.0,3.0,8.25,44.0,32.0,23,23.96,11,4,1/24
429,4,12,12,192,32,210.0,8.0,6.56,26.25,24.0,56,29.17,14,4,3/22
429,5,16,16,319,54,389.0,13.0,7.2,29.92,24.54,82,25.71,21,13,2/14
429,6,15,15,263,44,332.0,11.0,7.55,30.18,23.91,59,22.43,23,8,2/23
429,7,12,12,228,38,283.0,12.0,7.45,23.58,19.0,56,24.56,15,9,3/23
429,8,2,2,30,5,46.0,0.0,9.2,0.0,0.0,7,23.33,2,3,0/23
429,9,10,10,204,34,244.0,6.0,7.18,40.67,34.0,54,26.47,9,11,2/19
429,10,3,3,42,7,55.0,2.0,7.86,27.5,21.0,9,21.43,1,3,2/14
519,6,5,5,90,15,109.0,2.0,7.27,54.5,45.0,34,37.78,10,2,1/6
519,7,13,13,284,48,365.0,13.0,7.6,28.08,21.85,85,29.93,25,11,2/14
519,8,5,5,72,12,110.0,1.0,9.17,110.0,72.0,20,27.78,11,2,1/12
519,9,2,2,42,7,56.0,2.0,8.0,28.0,21.0,12,28.57,5,1,1/21
519,15,6,6,114,19,156.0,6.0,8.21,26.0,19.0,31,27.19,11,5,2/36
519,16,4,4,42,7,60.0,1.0,8.57,60.0,42.0,19,45.24,7,3,1/20
519,17,1,1,18,3,35.0,0.0,11.67,0.0,0.0,4,22.22,2,3,0/35
688,16,1,1,24,4,33.0,0.0,8.25,0.0,0.0,6,25.0,1,2,0/33
566,3,10,10,204,34,270.0,4.0,7.94,67.5,51.0,69,33.82,33,3,2/28
566,4,6,6,108,18,178.0,5.0,9.89,35.6,21.6,30,27.78,24,3,2/33
566,6,2,2,42,7,94.0,3.0,13.43,31.33,14.0,17,40.48,12,5,2/60
362,4,2,2,36,6,65.0,3.0,10.83,21.67,12.0,8,22.22,3,5,2/31
538,12,7,7,84,14,121.0,2.0,8.64,60.5,42.0,18,21.43,8,4,1/10
538,13,2,2,12,2,27.0,0.0,13.5,0.0,0.0,3,25.0,1,2,0/13
538,14,6,6,37,7,73.0,1.0,10.43,73.0,37.0,7,18.92,6,4,1/7
538,15,4,4,24,4,59.0,1.0,14.75,59.0,24.0,3,12.5,3,5,1/12
538,17,2,2,18,3,27.0,0.0,9.0,0.0,0.0,5,27.78,1,2,0/10
538,18,9,9,120,20,170.0,3.0,8.5,56.67,40.0,29,24.17,9,7,1/12
392,15,1,1,6,1,17.0,0.0,17.0,0.0,0.0,0,0.0,1,1,0/17
392,16,1,1,12,2,18.0,1.0,9.0,18.0,12.0,4,33.33,1,1,1/18
156,6,10,11,232,38,272.0,15.0,7.16,18.13,15.47,112,48.28,21,13,3/31
156,7,2,2,36,6,37.0,1.0,6.17,37.0,36.0,18,50.0,4,1,1/21
415,17,2,2,12,2,7.0,0.0,3.5,0.0,0.0,5,41.67,0,0,0/3
368,15,5,5,96,16,121.0,6.0,7.56,20.17,16.0,26,27.08,7,5,2/7
368,17,5,5,90,15,137.0,7.0,9.13,19.57,12.86,30,33.33,6,10,4/33
368,18,15,15,255,44,393.0,19.0,8.93,20.68,13.42,74,29.02,22,25,3/30
284,15,1,1,12,2,23.0,0.0,11.5,0.0,0.0,6,50.0,3,1,0/23
251,3,4,4,48,8,81.0,2.0,10.12,40.5,24.0,14,29.17,7,4,1/11
251,4,4,4,31,6,41.0,0.0,6.83,0.0,0.0,7,22.58,4,0,0/5
251,6,3,3,24,4,51.0,0.0,12.75,0.0,0.0,1,4.17,5,2,0/10
251,9,3,3,36,6,59.0,1.0,9.83,59.0,36.0,8,22.22,2,4,1/20
49,3,6,6,124,21,167.0,5.0,7.95,33.4,24.8,40,32.26,8,11,2/42
49,4,14,14,300,50,273.0,16.0,5.46,17.06,18.75,128,42.67,18,6,3/13
49,5,11,11,222,37,300.0,9.0,8.11,33.33,24.67,72,32.43,20,16,2/16
49,6,11,11,246,41,281.0,9.0,6.85,31.22,27.33,85,34.55,21,7,2/16
49,7,2,2,36,6,65.0,1.0,10.83,65.0,36.0,9,25.0,3,5,1/33
488,15,3,3,54,9,98.0,3.0,10.89,32.67,18.0,23,42.59,8,7,2/42
488,17,5,5,72,12,159.0,1.0,13.25,159.0,72.0,15,20.83,14,10,1/54
488,18,7,7,84,14,151.0,6.0,10.79,25.17,14.0,25,29.76,10,11,2/14
448,5,1,1,18,3,31.0,0.0,10.33,0.0,0.0,5,27.78,4,1,0/31
448,6,3,3,48,8,79.0,3.0,9.88,26.33,16.0,15,31.25,10,1,2/28
448,7,3,3,54,9,98.0,2.0,10.89,49.0,27.0,18,33.33,7,7,1/13
659,7,3,3,54,9,59.0,2.0,6.56,29.5,27.0,21,38.89,3,3,1/17
659,8,1,1,18,3,31.0,1.0,10.33,31.0,18.0,6,33.33,2,2,1/31
659,10,3,3,54,9,49.0,3.0,5.44,16.33,18.0,23,42.59,1,3,2/18
659,11,8,8,132,22,173.0,6.0,7.86,28.83,22.0,40,30.3,7,10,3/18
659,12,3,3,38,7,42.0,2.0,6.0,21.0,19.0,19,50.0,4,2,1/10
659,13,14,14,276,46,326.0,10.0,7.09,32.6,27.6,94,34.06,12,16,3/25
659,14,13,13,222,37,340.0,8.0,9.19,42.5,27.75,48,21.62,22,16,3/39
659,15,5,5,36,6,76.0,0.0,12.67,0.0,0.0,6,16.67,2,8,0/9
659,16,2,2,13,3,15.0,0.0,5.0,0.0,0.0,7,53.85,1,1,0/7
654,1,8,8,138,23,182.0,5.0,7.91,36.4,27.6,59,42.75,18,7,3/27
654,2,11,11,194,33,271.0,9.0,8.21,30.11,21.56,65,33.51,27,7,2/30
654,3,14,14,277,47,396.0,16.0,8.43,24.75,17.31,101,36.46,36,16,4/40
654,4,13,13,268,45,335.0,12.0,7.44,27.92,22.33,103,38.43,42,5,3/25
654,5,14,14,335,56,480.0,19.0,8.57,25.26,17.63,123,36.72,44,20,3/22
654,6,16,17,367,62,513.0,23.0,8.27,22.3,15.96,124,33.79,48,15,3/18
654,7,9,9,192,32,281.0,7.0,8.78,40.14,27.43,56,29.17,26,9,2/26
654,8,13,13,261,44,368.0,7.0,8.36,52.57,37.29,93,35.63,40,12,2/26
654,9,3,3,54,9,64.0,3.0,7.11,21.33,18.0,25,46.3,7,2,2/17
654,10,1,1,18,3,31.0,2.0,10.33,15.5,9.0,6,33.33,3,1,2/31
654,11,2,2,23,4,65.0,2.0,16.25,32.5,11.5,8,34.78,5,6,2/30
719,1,2,2,13,3,21.0,0.0,7.0,0.0,0.0,6,46.15,3,1,0/0
719,2,10,10,140,24,151.0,6.0,6.29,25.17,23.33,42,30.0,11,1,3/15
719,4,14,14,252,42,305.0,8.0,7.26,38.12,31.5,90,35.71,17,12,2/25
719,5,14,14,210,35,273.0,12.0,7.8,22.75,17.5,65,30.95,17,11,5/16
719,6,15,15,259,44,323.0,13.0,7.34,24.85,19.92,95,36.68,18,17,3/20
719,7,16,16,326,55,443.0,19.0,8.05,23.32,17.16,102,31.29,26,21,4/12
719,8,15,15,256,43,330.0,11.0,7.67,30.0,23.27,84,32.81,21,17,4/11
719,9,14,14,241,41,311.0,8.0,7.59,38.88,30.12,71,29.46,16,14,2/18
719,10,12,12,228,38,349.0,5.0,9.18,69.8,45.6,57,25.0,29,15,2/28
719,11,14,14,246,41,303.0,11.0,7.39,27.55,22.36,78,31.71,18,12,3/18
719,12,16,16,324,54,343.0,15.0,6.35,22.87,21.6,124,38.27,22,10,3/9
719,13,13,13,218,37,318.0,6.0,8.59,53.0,36.33,56,25.69,15,17,2/42
719,14,16,16,294,49,346.0,13.0,7.06,26.62,22.62,103,35.03,20,14,3/13
719,15,10,10,198,33,248.0,5.0,7.52,49.6,39.6,64,32.32,14,11,3/39
719,16,16,16,342,57,431.0,20.0,7.56,21.55,17.1,106,30.99,21,20,3/20
719,17,14,14,282,47,369.0,8.0,7.85,46.12,35.25,73,25.89,22,14,3/18
719,18,14,14,227,39,324.0,10.0,8.31,32.4,22.7,76,33.48,23,17,2/17
135,2,1,1,6,1,11.0,0.0,11.0,0.0,0.0,1,16.67,2,0,0/11
534,10,1,1,6,1,12.0,0.0,12.0,0.0,0.0,0,0.0,2,0,0/12
113,15,3,3,36,6,54.0,6.0,9.0,9.0,6.0,12,33.33,5,2,3/20
113,17,1,1,4,1,9.0,0.0,9.0,0.0,0.0,0,0.0,0,1,0/9
642,10,14,14,324,54,358.0,17.0,6.63,21.06,19.06,121,37.35,24,13,3/19
642,11,17,17,408,68,458.0,21.0,6.74,21.81,19.43,162,39.71,35,19,3/19
642,12,15,16,363,61,386.0,17.0,6.33,22.71,21.35,160,44.08,31,15,3/21
642,13,16,17,388,65,345.0,20.0,5.31,17.25,19.4,164,42.27,17,10,3/7
642,14,14,15,342,57,380.0,18.0,6.67,21.11,19.0,122,35.67,33,9,3/36
642,15,16,16,383,64,421.0,19.0,6.58,22.16,20.16,123,32.11,16,16,4/24
642,16,17,17,402,67,552.0,27.0,8.24,20.44,14.89,129,32.09,40,26,4/30
642,17,12,12,262,44,367.0,10.0,8.34,36.7,26.2,79,30.15,22,20,2/38
